doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher,year,oa_status_d
10.1515/cog-2018-0041,open (via page says license),publisher,cc-by-nc-nd,https://www.degruyter.com/downloadpdf/journals/cogl/30/2/article-p281.pdf,TRUE,publishedVersion,2,https://doi.org/10.1515/cog-2018-0041,journal-article,TRUE,FALSE,FALSE,FALSE,0936-5907,"1613-3641,0936-5907",Cognitive Linguistics,hybrid,2018-12-13,Walter de Gruyter GmbH,2018,hybrid
10.5117/tet2018.2.meel,oa journal (via doaj),publisher,cc-by-nc-nd,https://doi.org/10.5117/tet2018.2.meel,TRUE,publishedVersion,2,https://doi.org/10.5117/tet2018.2.meel,journal-article,TRUE,FALSE,TRUE,TRUE,0039-8691,"0039-8691,2215-1214",Taal en Tongval,gold,2018-12-01,Amsterdam University Press,2018,diamond
10.1016/j.linged.2019.06.004,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.linged.2019.06.004,TRUE,publishedVersion,2,https://doi.org/10.1016/j.linged.2019.06.004,journal-article,TRUE,FALSE,FALSE,FALSE,0898-5898,0898-5898,Linguistics and Education,hybrid,2019-08-01,Elsevier BV,2019,hybrid
10.1016/j.midw.2018.06.007,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1016/j.midw.2018.06.007,journal-article,FALSE,FALSE,FALSE,FALSE,0266-6138,0266-6138,Midwifery,closed,2018-09-01,Elsevier BV,2018,closed
10.5117/tvt2018.1.pair,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/230480/1/230480.pdf,TRUE,submittedVersion,2,https://doi.org/10.5117/tvt2018.1.pair,journal-article,TRUE,FALSE,FALSE,FALSE,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,green,2018-04-12,Amsterdam University Press,2018,diamond
10.21437/interspeech.2018-52,oa repository (via OAI-PMH title and first author match),repository,NA,https://arxiv.org/pdf/1807.10945,TRUE,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-52,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2018,green,2018-09-02,ISCA,2018,diamond
10.1017/s0142716418000115,open (via free pdf),publisher,NA,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E4BDF407B34217A6D3EDA33FFD9E0D41/S0142716418000115a.pdf/div-class-title-adjective-production-by-russian-speaking-children-with-developmental-language-disorder-and-dutch-russian-simultaneous-bilinguals-disentangling-the-profiles-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s0142716418000115,journal-article,TRUE,FALSE,FALSE,FALSE,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,bronze,2018-06-18,Cambridge University Press (CUP),2018,bronze
10.1162/jocn_a_01301,oa repository (via OAI-PMH doi match),repository,NA,http://pure-oai.bham.ac.uk/ws/files/51899340/Drijvers_Alpha_and_Beta_Journal_of_Cognitive_Neuroscience.pdf,TRUE,publishedVersion,2,https://doi.org/10.1162/jocn_a_01301,journal-article,TRUE,FALSE,FALSE,FALSE,0898-929X,"0898-929X,1530-8898",Journal of Cognitive Neuroscience,green,2018-08-01,MIT Press - Journals,2018,green
10.1111/cogs.12593,open (via crossref license),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12593,TRUE,publishedVersion,2,https://doi.org/10.1111/cogs.12593,journal-article,TRUE,FALSE,FALSE,FALSE,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2018-02-14,Wiley,2018,hybrid
10.21437/interspeech.2018-1676,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_2639754_5/component/file_3003215/Mulder_tenBosch_Boves_2018.pdf,TRUE,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-1676,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2018,green,2018-09-02,ISCA,2018,diamond
10.21437/interspeech.2018-1728,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3157292_3/component/file_3157293/TenBosch_Ernestus_Boves_2018.pdf,TRUE,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-1728,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2018,green,2018-09-02,ISCA,2018,diamond
10.1080/23273798.2018.1433863,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/23273798.2018.1433863?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/23273798.2018.1433863,journal-article,TRUE,FALSE,FALSE,FALSE,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",hybrid,2018-02-19,Informa UK Limited,2018,hybrid
10.21437/interspeech.2018-67,oa repository (via OAI-PMH title and first author match),repository,NA,https://arxiv.org/pdf/1807.10948,TRUE,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-67,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2018,green,2018-09-02,ISCA,2018,diamond
10.1002/nur.21883,oa repository (via OAI-PMH doi match),repository,NA,https://cris.maastrichtuniversity.nl/files/54094251/Bokhoven_2018_Ascribing_patients_a_passive_role.pdf,TRUE,publishedVersion,2,https://doi.org/10.1002/nur.21883,journal-article,TRUE,FALSE,FALSE,FALSE,0160-6891,"0160-6891,1098-240X",Research in Nursing &amp; Health,green,2018-08-01,Wiley,2018,green
10.1016/j.lingua.2018.08.004,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1016/j.lingua.2018.08.004,journal-article,FALSE,FALSE,FALSE,FALSE,0024-3841,0024-3841,Lingua,closed,2018-10-01,Elsevier BV,2018,closed
10.1075/ijcl.17086.tel,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/199141/1/199141.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/ijcl.17086.tel,journal-article,TRUE,FALSE,FALSE,FALSE,1384-6655,"1384-6655,1569-9811",International Journal of Corpus Linguistics,green,2018-12-27,John Benjamins Publishing Company,2018,green
10.1017/s1366728916000936,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/24E52300D1AD403F0D5CE91EE98E0B54/S1366728916000936a.pdf/div-class-title-bimodal-code-mixing-dutch-spoken-language-elements-in-ngt-discourse-a-href-afn1-ref-type-fn-a-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s1366728916000936,journal-article,TRUE,FALSE,FALSE,FALSE,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,hybrid,2016-11-28,Cambridge University Press (CUP),2016,hybrid
10.21437/interspeech.2018-1966,oa repository (via OAI-PMH title and first author match),repository,NA,https://arxiv.org/pdf/1807.10949,TRUE,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-1966,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2018,green,2018-09-02,ISCA,2018,diamond
10.2139/ssrn.3164260,oa repository (via OAI-PMH title and first author match),repository,other-oa,https://research.tilburguniversity.edu/files/25176589/2018_014.pdf,TRUE,submittedVersion,2,https://doi.org/10.2139/ssrn.3164260,journal-article,TRUE,FALSE,FALSE,FALSE,1556-5068,1556-5068,SSRN Electronic Journal,green,2018-01-01,Elsevier BV,2018,green
10.1016/j.puhe.2018.03.022,oa repository (via OAI-PMH doi match),repository,other-oa,https://dspace.library.uu.nl/bitstream/handle/1874/375514/vehof.pdf?sequence=1&isAllowed=y,TRUE,publishedVersion,2,https://doi.org/10.1016/j.puhe.2018.03.022,journal-article,TRUE,FALSE,FALSE,FALSE,0033-3506,0033-3506,Public Health,green,2018-07-01,Elsevier BV,2018,green
10.17026/dans-zsc-wt8d,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-zsc-wt8d,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1080/0163853x.2017.1312195,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/0163853X.2017.1312195?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/0163853x.2017.1312195,journal-article,TRUE,FALSE,FALSE,FALSE,0163-853X,"0163-853X,1532-6950",Discourse Processes,hybrid,2017-05-25,Informa UK Limited,2017,hybrid
10.3389/fnhum.2018.00256,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00256/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fnhum.2018.00256,journal-article,TRUE,FALSE,TRUE,TRUE,1662-5161,1662-5161,Frontiers in Human Neuroscience,gold,2018-06-20,Frontiers Media SA,2018,gold
10.1177/1367006916672946,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/191769/191769.pdf,TRUE,publishedVersion,2,https://doi.org/10.1177/1367006916672946,journal-article,TRUE,FALSE,FALSE,FALSE,1367-0069,"1367-0069,1756-6878",International Journal of Bilingualism,green,2016-10-16,SAGE Publications,2016,green
10.1016/j.cognition.2018.04.003,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.cognition.2018.04.003,TRUE,publishedVersion,2,https://doi.org/10.1016/j.cognition.2018.04.003,journal-article,TRUE,FALSE,FALSE,FALSE,0010-0277,0010-0277,Cognition,hybrid,2018-11-01,Elsevier BV,2018,hybrid
10.1017/langcog.2018.13,open (via free pdf),publisher,NA,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/00EBE5E9318CACB69CC270294664BC90/S1866980818000133a.pdf/div-class-title-comparing-explanations-for-the-complexity-principle-evidence-from-argument-realization-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/langcog.2018.13,journal-article,TRUE,FALSE,FALSE,FALSE,1866-9808,"1866-9808,1866-9859",Language and Cognition,bronze,2018-09-01,Cambridge University Press (CUP),2018,bronze
10.1089/tmj.2018.0050,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1089/tmj.2018.0050,journal-article,FALSE,FALSE,FALSE,FALSE,1530-5627,"1530-5627,1556-3669",Telemedicine and e-Health,closed,2019-05-01,Mary Ann Liebert Inc,2019,closed
10.1162/jocn_a_01184,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/179259/179259.pdf,TRUE,publishedVersion,2,https://doi.org/10.1162/jocn_a_01184,journal-article,TRUE,FALSE,FALSE,FALSE,0898-929X,"0898-929X,1530-8898",Journal of Cognitive Neuroscience,green,2018-01-01,MIT Press - Journals,2018,green
10.1177/1750481317735626,open (via free pdf),publisher,NA,https://journals.sagepub.com/doi/pdf/10.1177/1750481317735626,TRUE,publishedVersion,2,https://doi.org/10.1177/1750481317735626,journal-article,TRUE,FALSE,FALSE,FALSE,1750-4813,"1750-4813,1750-4821",Discourse &amp; Communication,bronze,2017-11-17,SAGE Publications,2017,bronze
10.1080/87565641.2018.1495723,open (via crossref license),publisher,cc-by,https://www.tandfonline.com/doi/pdf/10.1080/87565641.2018.1495723?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/87565641.2018.1495723,journal-article,TRUE,FALSE,FALSE,FALSE,1532-6942,"8756-5641,1532-6942",Developmental Neuropsychology,hybrid,2018-07-12,Informa UK Limited,2018,hybrid
10.1109/tmm.2018.2801719,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/194985/1/194985.pdf,TRUE,publishedVersion,2,https://doi.org/10.1109/tmm.2018.2801719,journal-article,TRUE,FALSE,FALSE,FALSE,1520-9210,"1520-9210,1941-0077",IEEE Transactions on Multimedia,green,2018-09-01,Institute of Electrical and Electronics Engineers (IEEE),2018,green
10.1073/pnas.1720419115,open (via free pdf),publisher,NA,https://www.pnas.org/content/pnas/115/45/11369.full.pdf,TRUE,publishedVersion,2,https://doi.org/10.1073/pnas.1720419115,journal-article,TRUE,FALSE,FALSE,FALSE,0027-8424,"0027-8424,1091-6490",Proceedings of the National Academy of Sciences,bronze,2018-11-05,Proceedings of the National Academy of Sciences,2018,bronze
10.1177/2051677018784647,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1177/2051677018784647,journal-article,FALSE,FALSE,FALSE,FALSE,2051-6770,"2051-6770,2051-6789",The Bible Translator,closed,2018-08-01,SAGE Publications,2018,closed
10.1016/j.neuropsychologia.2017.12.008,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.neuropsychologia.2017.12.008,TRUE,publishedVersion,2,https://doi.org/10.1016/j.neuropsychologia.2017.12.008,journal-article,TRUE,FALSE,FALSE,FALSE,0028-3932,0028-3932,Neuropsychologia,hybrid,2018-03-01,Elsevier BV,2018,hybrid
10.1075/avt.00006.meu,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1075/avt.00006.meu,journal-article,FALSE,FALSE,FALSE,FALSE,0929-7332,"0929-7332,1569-9919",Linguistics in the Netherlands 2018,closed,2018-12-03,John Benjamins Publishing Company,2018,closed
10.1515/infodaf-2018-0089,open (via free article),publisher,NA,https://www.degruyter.com/document/doi/10.1515/infodaf-2018-0089/pdf,TRUE,publishedVersion,2,https://doi.org/10.1515/infodaf-2018-0089,journal-article,TRUE,FALSE,FALSE,FALSE,0724-9616,"2511-0853,0724-9616",Informationen Deutsch als Fremdsprache,bronze,2018-11-30,Walter de Gruyter GmbH,2018,bronze
10.1177/1461445618754436,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/1461445618754436,TRUE,publishedVersion,2,https://doi.org/10.1177/1461445618754436,journal-article,TRUE,FALSE,FALSE,FALSE,1461-4456,"1461-4456,1461-7080",Discourse Studies,hybrid,2018-02-12,SAGE Publications,2018,hybrid
10.3389/fpsyg.2018.01809,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01809/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2018.01809,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2018-10-17,Frontiers Media SA,2018,gold
10.3389/fpsyg.2018.01645,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01645/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2018.01645,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2018-09-19,Frontiers Media SA,2018,gold
10.1371/journal.pone.0208030,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0208030&type=printable,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0208030,journal-article,TRUE,FALSE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,gold,2018-12-12,Public Library of Science (PLoS),2018,gold
10.1075/ssol.18008.vri,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/200103/2/200103pre.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/ssol.18008.vri,journal-article,TRUE,FALSE,FALSE,FALSE,2210-4372,"2210-4372,2210-4380",Scientific Study of Literature,green,2018-12-31,International Society for the Empirical Study of Literature,2018,green
10.1111/tops.12303,open (via free article),publisher,NA,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/tops.12303,TRUE,publishedVersion,2,https://doi.org/10.1111/tops.12303,journal-article,TRUE,FALSE,FALSE,FALSE,1756-8757,"1756-8757,1756-8765",Topics in Cognitive Science,bronze,2017-11-03,Wiley,2017,bronze
10.1145/3240508.3240698,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/197577/1/197577.pdf,TRUE,publishedVersion,2,https://doi.org/10.1145/3240508.3240698,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Proceedings of the 26th ACM international conference on Multimedia,green,2018-10-15,ACM,2018,green
10.1075/avt.00007.pie,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3010445_4/component/file_3017483/PiepersRedl_LIN2018_final.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/avt.00007.pie,journal-article,TRUE,FALSE,FALSE,FALSE,0929-7332,"0929-7332,1569-9919",Linguistics in the Netherlands 2018,green,2018-12-03,John Benjamins Publishing Company,2018,green
10.1109/tmm.2017.2763323,oa repository (via OAI-PMH doi match),repository,NA,https://repository.tudelft.nl/islandora/object/uuid%3Ae0f1ae27-33a1-41d4-937b-1139c597d659/datastream/OBJ/download,TRUE,publishedVersion,2,https://doi.org/10.1109/tmm.2017.2763323,journal-article,TRUE,FALSE,FALSE,FALSE,1520-9210,"1520-9210,1941-0077",IEEE Transactions on Multimedia,green,2018-05-01,Institute of Electrical and Electronics Engineers (IEEE),2018,green
10.1075/sl.00010.vui,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1075/sl.00010.vui,journal-article,FALSE,FALSE,FALSE,FALSE,0378-4177,"0378-4177,1569-9978",Studies in Language,closed,2018-04-19,John Benjamins Publishing Company,2018,closed
10.1016/j.cognition.2018.06.018,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.cognition.2018.06.018,TRUE,publishedVersion,2,https://doi.org/10.1016/j.cognition.2018.06.018,journal-article,TRUE,FALSE,FALSE,FALSE,0010-0277,0010-0277,Cognition,hybrid,2018-11-01,Elsevier BV,2018,hybrid
10.1007/s12369-018-0467-6,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12369-018-0467-6.pdf,TRUE,publishedVersion,2,https://doi.org/10.1007/s12369-018-0467-6,journal-article,TRUE,FALSE,FALSE,FALSE,1875-4791,"1875-4791,1875-4805",International Journal of Social Robotics,hybrid,2018-01-25,Springer Science and Business Media LLC,2018,hybrid
10.1002/hbm.23987,open (via crossref license),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.23987,TRUE,publishedVersion,2,https://doi.org/10.1002/hbm.23987,journal-article,TRUE,FALSE,FALSE,FALSE,1065-9471,"1065-9471,1097-0193",Human Brain Mapping,hybrid,2018-01-30,Wiley,2018,hybrid
10.1177/0267658317704261,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0267658317704261,TRUE,publishedVersion,2,https://doi.org/10.1177/0267658317704261,journal-article,TRUE,FALSE,FALSE,FALSE,0267-6583,"0267-6583,1477-0326",Second Language Research,hybrid,2017-05-03,SAGE Publications,2017,hybrid
10.5117/tvt2018.1.horn,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.5117/tvt2018.1.horn,TRUE,publishedVersion,2,https://doi.org/10.5117/tvt2018.1.horn,journal-article,TRUE,FALSE,FALSE,FALSE,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,hybrid,2018-04-12,Amsterdam University Press,2018,diamond
10.1080/23273798.2018.1424347,open (via free pdf),publisher,NA,https://www.tandfonline.com/doi/pdf/10.1080/23273798.2018.1424347?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/23273798.2018.1424347,journal-article,TRUE,FALSE,FALSE,FALSE,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",bronze,2018-01-25,Informa UK Limited,2018,bronze
10.5117/2018.046.002.004,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/198177/1/198177.pdf,TRUE,submittedVersion,2,https://doi.org/10.5117/2018.046.002.004,journal-article,TRUE,FALSE,FALSE,FALSE,1384-6930,"1384-6930,1875-7286",Tijdschrift voor Communicatiewetenschap,green,2018-06-01,Amsterdam University Press,2018,green
10.1080/13546783.2017.1378721,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/13546783.2017.1378721?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/13546783.2017.1378721,journal-article,TRUE,FALSE,FALSE,FALSE,1354-6783,"1354-6783,1464-0708",Thinking &amp; Reasoning,hybrid,2017-09-22,Informa UK Limited,2017,hybrid
10.1177/1747021817741859,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_2565907_6/component/file_3007785/Viebahn_etal_2018_how%20much%20does%20orthography.pdf,TRUE,publishedVersion,2,https://doi.org/10.1177/1747021817741859,journal-article,TRUE,FALSE,FALSE,FALSE,1747-0218,"1747-0218,1747-0226",Quarterly Journal of Experimental Psychology,green,2018-01-01,SAGE Publications,2018,green
10.1075/ni.17049.kri,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/194466/194466.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/ni.17049.kri,journal-article,TRUE,FALSE,FALSE,FALSE,1387-6740,"1387-6740,1569-9935",Narrative Inquiry,green,2018-09-27,John Benjamins Publishing Company,2018,green
10.1016/j.cub.2017.12.014,open (via crossref license),publisher,cc-by-nc-nd,http://www.cell.com/article/S0960982217316160/pdf,TRUE,publishedVersion,2,https://doi.org/10.1016/j.cub.2017.12.014,journal-article,TRUE,FALSE,FALSE,FALSE,0960-9822,0960-9822,Current Biology,hybrid,2018-02-01,Elsevier BV,2018,hybrid
